,region_code,city,upload_kbps_2008,upload_kbps_2009,upload_kbps_2010,upload_kbps_2011,upload_kbps_2012,upload_kbps_2013,upload_kbps_2014,total_tests_2008,total_tests_2009,total_tests_2010,total_tests_2011,total_tests_2012,total_tests_2013,total_tests_2014,download_kbps_2008,download_kbps_2009,download_kbps_2010,download_kbps_2011,download_kbps_2012,download_kbps_2013,download_kbps_2014,over200_2008,over200_2009,over200_2010,over200_2011,over200_2012,over200_2013,over200_2014,zip,primary_city,state
0,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99501,Anchorage,AK
1,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99502,Anchorage,AK
2,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99503,Anchorage,AK
3,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99504,Anchorage,AK
4,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99507,Anchorage,AK
5,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99508,Anchorage,AK
6,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99513,Anchorage,AK
7,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99515,Anchorage,AK
8,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99516,Anchorage,AK
9,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99517,Anchorage,AK
10,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99518,Anchorage,AK
11,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99529,Anchorage,AK
12,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99530,Anchorage,AK
13,AK,Anchorage,792.4280853,829.0085479,914.9814849,989.4645836,1309.720718,1950.293753,3127.305855,975836,2602687,3186321,3400561,3138383,3170823,2368091,2036.899612,2360.895562,3438.807808,4214.869671,6285.087265,8768.622603,17504.05273,975836,2602687,3186321,3400561,3138383,3170823,2368091,99599,Anchorage,AK
14,AK,Eagle River,364.2481356,398.2241901,636.2994438,736.5276612,913.2830028,1204.682545,2480.043527,24996,84264,81743,84919,88231,71812,102792,2420.507797,2843.794573,4115.245123,6284.656198,8497.16,11092.18959,33820.05273,24996,84264,81743,84919,88231,71812,102792,99577,Eagle River,AK
15,AK,Elmendorf Afb,,,,,,,2449.7525,,,,,,,34954,,,,,,,41386.63935,,,,,,,34954,,,
16,AK,Fairbanks,377.1170078,428.2002685,488.6007808,610.2755068,749.151605,1027.338726,1610.420291,168002,467119,587772,561522,736593,687734,415893,1972.543074,2426.591973,3064.268575,3400.916384,4213.979669,5644.314411,11257.79302,168002,467119,587772,561522,736593,687734,415893,99701,Fairbanks,AK
17,AK,Fairbanks,377.1170078,428.2002685,488.6007808,610.2755068,749.151605,1027.338726,1610.420291,168002,467119,587772,561522,736593,687734,415893,1972.543074,2426.591973,3064.268575,3400.916384,4213.979669,5644.314411,11257.79302,168002,467119,587772,561522,736593,687734,415893,99709,Fairbanks,AK
18,AK,Fairbanks,377.1170078,428.2002685,488.6007808,610.2755068,749.151605,1027.338726,1610.420291,168002,467119,587772,561522,736593,687734,415893,1972.543074,2426.591973,3064.268575,3400.916384,4213.979669,5644.314411,11257.79302,168002,467119,587772,561522,736593,687734,415893,99712,Fairbanks,AK
19,AK,Fairbanks,377.1170078,428.2002685,488.6007808,610.2755068,749.151605,1027.338726,1610.420291,168002,467119,587772,561522,736593,687734,415893,1972.543074,2426.591973,3064.268575,3400.916384,4213.979669,5644.314411,11257.79302,168002,467119,587772,561522,736593,687734,415893,99775,Fairbanks,AK
20,AK,Fairbanks,377.1170078,428.2002685,488.6007808,610.2755068,749.151605,1027.338726,1610.420291,168002,467119,587772,561522,736593,687734,415893,1972.543074,2426.591973,3064.268575,3400.916384,4213.979669,5644.314411,11257.79302,168002,467119,587772,561522,736593,687734,415893,99790,Fairbanks,AK
21,AK,Fort Wainwright,,,,,1250.259377,1480.388378,2128.839653,,,,,28823,40430,36481,,,,,9436.51589,12110.09923,27173.72201,,,,,28823,40430,36481,99703,Fort Wainwright,AK
22,AK,Juneau,,1089.806882,472.1853205,612.8213416,,,3141.948976,,24816,173152,148701,,,31809,,2788.702647,2746.60274,3066.488477,,,17090.16892,,24816,173152,148701,,,31809,99801,Juneau,AK
23,AK,Juneau,,1089.806882,472.1853205,612.8213416,,,3141.948976,,24816,173152,148701,,,31809,,2788.702647,2746.60274,3066.488477,,,17090.16892,,24816,173152,148701,,,31809,99811,Juneau,AK
24,AK,Kenai,533.4631957,554.478573,351.9016868,404.920732,648.0853204,795.7577726,1273.045111,31173,74967,101063,102524,206478,168994,56410,1326.111281,1135.775248,1248.548011,1762.673403,2946.732127,4148.956932,7193.638229,31173,74967,101063,102524,206478,168994,56410,99611,Kenai,AK
25,AK,Ketchikan,217.6704606,356.026078,484.9049638,687.6981108,839.28539,1335.934324,6313.215451,44451,72048,71596,55485,88085,109074,42441,1028.175557,2100.655961,2818.279749,4100.465319,4514.021978,5927.399835,12549.29988,44451,72048,71596,55485,88085,109074,42441,99901,Ketchikan,AK
26,AK,North Pole,342.1988356,341.9395524,377.3105718,526.9487918,746.2110773,898.4717014,1796.827375,25411,68455,70532,142132,240749,214615,122678,1023.486338,1126.129754,1744.282394,3389.850466,5102.228646,6082.209233,16427.95189,25411,68455,70532,142132,240749,214615,122678,99705,North Pole,AK
27,AK,Palmer,,,,,,1641.280782,2201.560145,,,,,,52562,62065,,,,,,13547.19201,27720.97636,,,,,,52562,62065,99645,Palmer,AK
28,AK,Sitka,,,,,366.3493495,569.6229206,1152.444922,,,,,257,481,9772,,,,,1335.768641,1743.318413,3622.418769,,,,,257,481,9772,99835,Sitka,AK
29,AK,Soldotna,476.2636811,558.6011923,585.6906548,490.4231945,815.3255359,746.6861342,2281.456454,60251,117721,155941,296863,314762,349257,124064,1079.078209,1023.821783,1298.734321,1647.460192,3289.999613,3916.634877,7150.218303,60251,117721,155941,296863,314762,349257,124064,99669,Soldotna,AK
30,AK,Valdez,,,,,1340.031935,1927.767493,2151.637693,,,,,39938,47565,39348,,,,,4987.382198,5945.671778,6951.104382,,,,,39938,47565,39348,99686,Valdez,AK
31,AK,Wasilla,427.1714884,497.0532219,641.1462027,1070.275241,1022.426464,1199.277178,2192.4876,27612,120267,104759,118144,233712,133631,128265,2730.773876,3901.386027,6743.391041,9753.715534,8133.786768,11025.39704,26840.84945,27612,120267,104759,118144,233712,133631,128265,99623,Wasilla,AK
32,AK,Wasilla,427.1714884,497.0532219,641.1462027,1070.275241,1022.426464,1199.277178,2192.4876,27612,120267,104759,118144,233712,133631,128265,2730.773876,3901.386027,6743.391041,9753.715534,8133.786768,11025.39704,26840.84945,27612,120267,104759,118144,233712,133631,128265,99654,Wasilla,AK
33,AL,Alabaster,670.4107831,1019.514299,1383.955288,1828.561973,2915.22558,2663.985205,3481.7116,57471,133904,217342,347491,472937,420447,302702,5526.472169,8672.556055,12816.70192,16227.74493,19802.09945,19038.16795,21453.38836,57471,133904,217342,347491,472937,420447,302702,35007,Alabaster,AL
34,AL,Albertville,671.370074,975.1715507,1454.499699,2017.381945,3384.097624,3683.90526,4259.673164,133940,328603,587559,631713,866445,516151,396415,6385.385315,8486.066055,13880.26247,17122.73616,22807.43867,25563.63288,28405.08655,133940,328603,587559,631713,866445,516151,396415,35950,Albertville,AL
35,AL,Albertville,671.370074,975.1715507,1454.499699,2017.381945,3384.097624,3683.90526,4259.673164,133940,328603,587559,631713,866445,516151,396415,6385.385315,8486.066055,13880.26247,17122.73616,22807.43867,25563.63288,28405.08655,133940,328603,587559,631713,866445,516151,396415,35951,Albertville,AL
36,AL,Alexander City,1032.181717,1317.549772,1636.509452,1720.992548,3273.960746,3705.266575,3967.895964,39591,90504,123939,171931,281976,198180,168593,8074.27398,8520.321476,14218.23436,16381.78904,21680.52569,26250.32329,26407.63273,39591,90504,123939,171931,281976,198180,168593,35010,Alexander City,AL
37,AL,Andalusia,799.9438824,1162.741326,1213.784885,1269.3439,1527.579116,2216.14071,5194.728278,77069,94606,86642,93095,119300,106992,102763,2583.044286,3534.191934,4177.454034,4673.245778,4313.198698,4661.54117,5393.756154,77069,94606,86642,93095,119300,106992,102763,36420,Andalusia,AL
38,AL,Andalusia,799.9438824,1162.741326,1213.784885,1269.3439,1527.579116,2216.14071,5194.728278,77069,94606,86642,93095,119300,106992,102763,2583.044286,3534.191934,4177.454034,4673.245778,4313.198698,4661.54117,5393.756154,77069,94606,86642,93095,119300,106992,102763,36421,Andalusia,AL
39,AL,Anniston,828.4653224,794.8560797,1113.14057,1534.377614,1983.278232,3207.347123,4134.893091,151711,184846,399835,499389,528343,700260,483960,3928.976038,5344.931484,5423.750521,10484.45605,14512.00025,19016.32137,27266.34509,151711,184846,399835,499389,528343,700260,483960,36201,Anniston,AL
40,AL,Anniston,828.4653224,794.8560797,1113.14057,1534.377614,1983.278232,3207.347123,4134.893091,151711,184846,399835,499389,528343,700260,483960,3928.976038,5344.931484,5423.750521,10484.45605,14512.00025,19016.32137,27266.34509,151711,184846,399835,499389,528343,700260,483960,36205,Anniston,AL
41,AL,Anniston,828.4653224,794.8560797,1113.14057,1534.377614,1983.278232,3207.347123,4134.893091,151711,184846,399835,499389,528343,700260,483960,3928.976038,5344.931484,5423.750521,10484.45605,14512.00025,19016.32137,27266.34509,151711,184846,399835,499389,528343,700260,483960,36206,Anniston,AL
42,AL,Anniston,828.4653224,794.8560797,1113.14057,1534.377614,1983.278232,3207.347123,4134.893091,151711,184846,399835,499389,528343,700260,483960,3928.976038,5344.931484,5423.750521,10484.45605,14512.00025,19016.32137,27266.34509,151711,184846,399835,499389,528343,700260,483960,36207,Anniston,AL
43,AL,Arab,,,,,,3483.104924,5832.279055,,,,,,88122,77755,,,,,,13933.87572,16554.34051,,,,,,88122,77755,35016,Arab,AL
44,AL,Ardmore,,,,,,2157.552254,2964.347425,,,,,,10575,33552,,,,,,24272.35211,25361.7515,,,,,,10575,33552,35739,Ardmore,AL
45,AL,Athens,727.1068219,827.4463863,1128.740523,1885.880521,2772.178204,3137.571699,3593.5296,75295,96946,151364,220934,348095,319842,275473,5763.521452,6783.780356,10245.21268,15827.7411,18920.5616,19812.28301,22388.58473,75295,96946,151364,220934,348095,319842,275473,35611,Athens,AL
46,AL,Athens,727.1068219,827.4463863,1128.740523,1885.880521,2772.178204,3137.571699,3593.5296,75295,96946,151364,220934,348095,319842,275473,5763.521452,6783.780356,10245.21268,15827.7411,18920.5616,19812.28301,22388.58473,75295,96946,151364,220934,348095,319842,275473,35613,Athens,AL
47,AL,Athens,727.1068219,827.4463863,1128.740523,1885.880521,2772.178204,3137.571699,3593.5296,75295,96946,151364,220934,348095,319842,275473,5763.521452,6783.780356,10245.21268,15827.7411,18920.5616,19812.28301,22388.58473,75295,96946,151364,220934,348095,319842,275473,35614,Athens,AL
48,AL,Atmore,,,286.1920397,329.9178343,503.4973684,887.6694286,2044.559781,,,14886,58258,233718,124857,91189,,,1685.047778,2390.826686,3442.56097,4114.998764,7901.356131,,,14886,58258,233718,124857,91189,36502,Atmore,AL
49,AL,Auburn,751.4166858,1072.885515,1506.477671,2137.455178,3579.307293,4703.493781,5313.764218,271860,372995,474724,897824,1158943,1052678,742787,5406.235902,8726.967699,12365.67573,14000.15123,19840.43729,21864.85671,25914.55164,271860,372995,474724,897824,1158943,1052678,742787,36830,Auburn,AL
50,AL,Auburn,751.4166858,1072.885515,1506.477671,2137.455178,3579.307293,4703.493781,5313.764218,271860,372995,474724,897824,1158943,1052678,742787,5406.235902,8726.967699,12365.67573,14000.15123,19840.43729,21864.85671,25914.55164,271860,372995,474724,897824,1158943,1052678,742787,36832,Auburn,AL
51,AL,Bay Minette,,,,,1266.100294,1349.071262,1270.906034,,,,,76496,46962,53589,,,,,11334.79979,9678.213933,9486.723498,,,,,76496,46962,53589,36507,Bay Minette,AL
52,AL,Bessemer,694.0555042,1003.612504,1144.282756,1507.21231,2016.616077,1684.017726,2364.027636,87694,148326,222998,182960,298675,315098,244994,5148.826066,6299.121068,8597.440986,11990.07277,15318.98453,12920.2509,16717.78945,87694,148326,222998,182960,298675,315098,244994,35020,Bessemer,AL
53,AL,Bessemer,694.0555042,1003.612504,1144.282756,1507.21231,2016.616077,1684.017726,2364.027636,87694,148326,222998,182960,298675,315098,244994,5148.826066,6299.121068,8597.440986,11990.07277,15318.98453,12920.2509,16717.78945,87694,148326,222998,182960,298675,315098,244994,35022,Bessemer,AL
54,AL,Bessemer,694.0555042,1003.612504,1144.282756,1507.21231,2016.616077,1684.017726,2364.027636,87694,148326,222998,182960,298675,315098,244994,5148.826066,6299.121068,8597.440986,11990.07277,15318.98453,12920.2509,16717.78945,87694,148326,222998,182960,298675,315098,244994,35023,Bessemer,AL
55,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35203,Birmingham,AL
56,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35204,Birmingham,AL
57,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35205,Birmingham,AL
58,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35206,Birmingham,AL
59,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35207,Birmingham,AL
60,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35208,Birmingham,AL
61,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35209,Birmingham,AL
62,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35210,Birmingham,AL
63,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35211,Birmingham,AL
64,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35212,Birmingham,AL
65,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35213,Birmingham,AL
66,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35214,Birmingham,AL
67,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35215,Birmingham,AL
68,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35216,Birmingham,AL
69,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35217,Birmingham,AL
70,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35218,Birmingham,AL
71,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35221,Birmingham,AL
72,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35222,Birmingham,AL
73,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35223,Birmingham,AL
74,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35224,Birmingham,AL
75,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35226,Birmingham,AL
76,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35228,Birmingham,AL
77,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35233,Birmingham,AL
78,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35234,Birmingham,AL
79,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35235,Birmingham,AL
80,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35242,Birmingham,AL
81,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35243,Birmingham,AL
82,AL,Birmingham,683.2359809,889.6103397,1135.714438,1668.480849,2539.036768,2671.53011,3762.287818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,4870.097104,6644.093288,9390.018301,12028.42666,15358.99779,16756.41315,22172.77818,1824143,3074352,4149687,4908701,6464153,6159665,4267919,35244,Birmingham,AL
83,AL,Boaz,510.5817114,745.6897425,949.6593802,1805.585902,3001.218128,3097.9139,3769.164432,16885,37892,53956,57184,186096,124378,101724,5376.813252,6490.122776,8453.226377,15155.24625,18632.95698,21783.88162,26907.52198,16885,37892,53956,57184,186096,124378,101724,35956,Boaz,AL
84,AL,Boaz,510.5817114,745.6897425,949.6593802,1805.585902,3001.218128,3097.9139,3769.164432,16885,37892,53956,57184,186096,124378,101724,5376.813252,6490.122776,8453.226377,15155.24625,18632.95698,21783.88162,26907.52198,16885,37892,53956,57184,186096,124378,101724,35957,Boaz,AL
85,AL,Brewton,,,,,,2072.393333,2430.350488,,,,,,2165,40372,,,,,,12354.98667,18132.78451,,,,,,2165,40372,36426,Brewton,AL
86,AL,Calera,,,,,,1433.9025,1681.073133,,,,,,101253,64812,,,,,,7733.180621,8921.386384,,,,,,101253,64812,35040,Calera,AL
87,AL,Centre,451.5034175,576.3270838,584.7567837,556.7775583,704.3999638,607.7621377,953.2068059,28695,56918,123986,111551,116365,104752,86382,2408.646351,3947.748786,4600.416461,4697.576389,5199.298607,4378.893196,6072.210842,28695,56918,123986,111551,116365,104752,86382,35960,Centre,AL
88,AL,Chelsea,,,,,2882.671333,1741.322576,2796.478164,,,,,33513,106952,99133,,,,,10668.22956,12313.35255,16223.8012,,,,,33513,106952,99133,35043,Chelsea,AL
89,AL,Clanton,,,,,,,1800.288258,,,,,,,20325,,,,,,,11180.64712,,,,,,,20325,35045,Clanton,AL
90,AL,Clanton,,,,,,,1800.288258,,,,,,,20325,,,,,,,11180.64712,,,,,,,20325,35046,Clanton,AL
91,AL,Cullman,587.1229116,788.4487151,831.8016986,990.504989,2749.065414,2889.928356,3587.969091,76291,165830,186917,262618,743234,584391,501830,4493.646298,4601.553836,5013.792466,5324.539425,19069.82155,20971.09781,21529.22873,76291,165830,186917,262618,743234,584391,501830,35055,Cullman,AL
92,AL,Cullman,587.1229116,788.4487151,831.8016986,990.504989,2749.065414,2889.928356,3587.969091,76291,165830,186917,262618,743234,584391,501830,4493.646298,4601.553836,5013.792466,5324.539425,19069.82155,20971.09781,21529.22873,76291,165830,186917,262618,743234,584391,501830,35057,Cullman,AL
93,AL,Cullman,587.1229116,788.4487151,831.8016986,990.504989,2749.065414,2889.928356,3587.969091,76291,165830,186917,262618,743234,584391,501830,4493.646298,4601.553836,5013.792466,5324.539425,19069.82155,20971.09781,21529.22873,76291,165830,186917,262618,743234,584391,501830,35058,Cullman,AL
94,AL,Daleville,,,,,2071.65538,2212.342521,2751.379084,,,,,51610,143518,55136,,,,,19267.45,17149.48006,15584.54275,,,,,51610,143518,55136,36322,Daleville,AL
95,AL,Daphne,433.6524509,693.7085151,849.2738822,1194.195644,1252.08811,1771.855315,3478.527055,41448,137419,174574,208762,440380,731081,669427,4011.847485,6347.828438,5813.319205,5978.912,10130.12917,13873.60384,19895.22436,41448,137419,174574,208762,440380,731081,669427,36526,Daphne,AL
